x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,e,t
0.8097386,-0.4369885,-0.42496812,0.9544683,0.2173182,0.08242526,-0.010740945,-0.7687806,0.56725544,0.4897463,0,15.0
-0.14300892,0.32697314,0.5917453,-0.41084218,0.4955747,0.7056732,-0.086022735,-0.11909324,-0.49784592,0.020631326,1,0.11474802
-0.9094769,-0.007458964,0.46299478,0.04356769,0.41933808,0.026524372,-0.39465588,-0.26404083,-0.59239733,-0.39117885,1,14.137335
0.89335364,-0.39648962,-0.22171873,-0.6225945,-0.36052257,0.34346515,-0.1951895,-0.28072807,-0.960653,0.5074542,0,15.0
-9.660661e-05,-0.25611684,-0.95841503,0.94011426,-0.28174213,-0.0068252306,0.23516434,-0.31777012,0.89026266,-0.9441422,1,0.16346167
0.5560959,0.71067864,0.7218708,-0.27428654,0.27074185,-0.17109634,0.21571024,0.32438976,0.5637238,-0.5555275,1,0.7998784
0.49937657,-0.63659906,0.29563507,0.28170326,-0.8521579,-0.11194372,0.71330845,0.6262026,-0.50459486,0.35801703,1,10.382141
-0.3830604,-0.93343174,-0.13824585,0.11795688,-0.39933774,0.087090276,-0.0703171,0.55901897,0.4132591,0.7159814,0,15.0
-0.118167944,0.40452003,0.39715937,-0.104052655,0.9802713,-0.07220848,-0.97839016,0.12319846,0.17515925,-0.13411899,1,0.19423294
-0.37082034,-0.17890188,-0.6932969,-0.10902898,-0.35358435,0.46344966,-0.22886218,0.7482288,0.7274555,0.4769005,1,0.20669332
0.95977426,0.11851516,0.15359578,0.019376228,0.053557094,-0.50428015,0.110064596,0.11209313,-0.85685396,-0.62790656,0,15.0
-0.8254358,0.21519543,-0.031509344,-0.6832053,-0.45457575,-0.8528784,0.16624045,0.053307936,0.40307644,0.12590073,0,15.0
0.37420195,-0.9595395,0.018356584,0.6179722,0.04750822,0.1301825,0.93993425,0.15647708,0.32892868,-0.16571121,1,4.4237266
0.97508436,-0.5370562,0.49702907,0.98277223,-0.28806922,-0.14956236,0.8627566,-0.0820688,0.6529442,0.48994783,0,15.0
-0.7467678,-0.011837437,0.32323644,0.41829777,0.005402827,0.2006921,0.79199654,0.017086057,0.6124903,0.49046642,1,0.07786246
-0.9977698,0.3992579,-0.22539291,0.5505175,-0.5626368,-0.21593304,0.55620056,-0.3763767,-0.07431864,0.6494416,1,7.5247636
0.9123583,0.73253757,0.059775677,0.59467596,-0.7670111,-0.030372797,-0.26994953,-0.59034973,-0.5611331,-0.77837944,1,13.144995
0.13499272,0.043754563,-0.08373103,0.8929144,0.051226944,0.30496654,-0.9519616,-0.75471437,-0.44336084,0.34838104,1,0.033150613
0.017642733,0.92241085,-0.3554441,-0.32635778,-0.4318588,0.31150877,0.97981447,0.4550789,-0.16021846,-0.5135386,0,15.0
0.60808104,0.4177524,-0.7994144,0.64297456,-0.20964427,0.86459243,0.74115485,0.78139514,-0.51997095,-0.9764319,1,5.5046906
-0.48865217,0.28426296,-0.056964085,-0.089371055,0.17071922,-0.13735674,0.4449024,-0.2370635,0.46534395,0.49518085,1,0.049985833
0.9175052,-0.22556427,-0.038841937,0.8628872,0.83326524,0.9562486,0.09557464,-0.3452349,-0.58255404,-0.5056196,0,15.0
0.27275386,0.44294196,-0.7086948,-0.05542733,0.20519285,-0.96294886,-0.48431933,0.8078293,-0.28413787,0.55089396,1,1.4175477
0.27916366,-0.6057012,0.08475512,0.38340336,0.43113565,0.715369,0.7278163,0.99671555,0.7624065,-0.30124876,1,1.3288358
-0.49977028,-0.9968377,-0.570343,-0.29318544,-0.9845948,-0.7275109,-0.2606151,-0.29534325,-0.74805444,0.7401092,1,3.1269004
0.28087407,-0.08425193,-0.044838667,0.55782765,0.64570415,0.20655122,-0.5857678,0.2563036,0.87360257,0.82099664,1,0.08358605
0.0075429445,0.03031847,-0.47378972,0.39374083,0.7185467,0.9894668,-0.6465606,0.74774665,-0.0073255207,-0.6229918,1,0.008586765
-0.5549844,0.02617722,0.5622981,-0.7928427,0.5272331,-0.12816188,0.009463283,-0.56239474,0.9462681,-0.32889205,1,0.02898422
0.21081743,-0.9957826,0.09310076,0.8638162,-0.044353463,-0.82913125,0.23213734,0.2594374,0.5098098,-0.2938387,0,15.0
0.55057746,-0.9794142,0.78143036,-0.8730229,-0.06836626,-0.89169234,-0.70282996,-0.7143524,-0.8963216,-0.51124746,0,15.0
-0.2708146,-0.08238852,0.26906157,-0.99990577,0.33988976,-0.8278331,-0.94719225,0.4539586,-0.40282863,0.4545762,1,0.00039331152
-0.36813632,0.24261376,-0.30519494,-0.4903436,0.602193,0.110468894,0.2645197,0.16397716,0.3207683,0.25025046,1,0.23845261
-0.584219,0.9399946,-0.56498563,-0.38783196,0.49928278,-0.893097,0.42222884,0.34334138,-0.97305197,0.5022951,0,15.0
0.6553973,-0.042857774,-0.9971215,-0.79025334,0.54848266,0.47888398,0.022028184,0.7213662,-0.50082225,-0.7059319,1,1.2091535
-0.91970307,0.52614796,0.6033671,-0.3966409,-0.69352096,-0.11218997,0.5912109,-0.99108416,0.55704755,0.17431274,1,7.6421804
-0.08099693,0.095967464,-0.47016275,-0.7847856,-0.7199817,-0.2921802,-0.28597796,-0.84445226,-0.5937087,0.042473026,1,0.003098078
0.76765376,-0.77763915,0.92819756,0.84581596,-0.21443498,0.98869747,-0.7540356,-0.44749302,0.7907072,-0.60647875,0,15.0
-0.04526993,-0.70287293,0.06465358,-0.8364872,-0.1921057,0.6625744,0.5506191,-0.5340568,0.21799533,-0.7291407,1,0.009839668
0.83633816,0.9471696,0.6189172,-0.22591613,-0.16335735,-0.07229073,-0.92575693,-0.3140943,0.8554191,-0.96842414,0,15.0
0.79420364,-0.2246768,-0.37946197,0.22771777,0.54470074,-0.7763464,0.78460544,0.6286438,0.53004014,-0.51092494,1,2.0643234
-0.4797008,-0.8565665,-0.7879931,-0.33153445,-0.12208877,0.90305334,-0.30456197,0.15253559,-0.8622285,-0.28327498,1,1.3826098
-0.7602805,0.74481326,-0.049908772,0.4799542,-0.7491286,0.40171227,0.9661044,-0.52383906,0.08141058,-0.84111804,0,15.0
0.75530374,-0.95581234,-0.95007324,-0.4742312,-0.95476663,-0.77081937,-0.14541277,0.901913,0.5249675,-0.03144731,0,15.0
-0.24730174,-0.42510262,-0.17411676,-0.830828,0.11841244,0.92228603,0.5764101,-0.32090145,-0.13154536,0.020226976,1,0.8094921
0.48476163,-0.8054971,-0.09396077,-0.74134564,0.212656,-0.19904588,-0.22865948,-0.7334427,0.021678194,-0.31741723,1,0.5262762
-0.35581553,-0.42568153,0.6964399,-0.89149344,0.8618686,0.85312927,0.1618335,0.655781,0.3524978,-0.86410797,1,1.1103746
0.1738553,-0.6730006,-0.23454821,-0.77796966,-0.8969496,-0.5606527,-0.83292973,0.83478916,0.7483403,0.6738416,1,7.8746524
0.003885807,0.8499926,-0.15157191,-0.569768,-0.3133614,-0.104645774,-0.18664888,0.36598054,-0.01629642,0.46787167,1,0.06365866
0.97963864,-0.7338689,0.53070784,-0.14424244,0.222193,-0.48804206,0.7880911,0.046691354,-0.30180508,-0.09624699,0,15.0
0.31278497,0.255427,0.9919306,0.4641151,-0.9698592,-0.16727169,0.3723186,0.8676539,-0.7322116,0.683363,1,0.49450868
-0.52880293,0.5690608,0.66700095,-0.16778463,-0.35933745,0.38932925,-0.28028443,0.93388397,-0.648592,0.84471524,1,5.474644
-0.23800851,0.0792844,-0.8736721,0.4528286,0.9989103,0.19650169,0.60675985,0.04804414,-0.17172857,-0.25229007,1,0.2808824
-0.7891393,-0.13283962,0.9074966,0.014078577,0.6835481,-0.6887863,0.2648942,0.28214917,-0.18566707,-0.47184384,0,15.0
-0.06232153,0.32578105,0.7267892,-0.60701126,-0.25546366,-0.860641,0.16642521,0.259921,0.019438494,0.6281514,1,0.07168151
-0.089568876,-0.71086454,0.06813693,-0.58667284,-0.29791817,-0.0009886936,0.44549084,0.54862696,0.44169483,-0.77552646,1,3.0135329
0.73726046,0.6557518,0.46047643,-0.687766,-0.8021484,0.7370532,-0.34425473,-0.472485,-0.011003733,-0.88354456,1,0.6380696
-0.95396364,0.7438098,0.68684995,0.9404587,-0.68113565,-0.21210335,0.33638957,-0.531878,0.051245894,0.008093368,0,15.0
-0.3989619,0.53295094,0.16635658,-0.92162615,0.8299243,0.030688519,0.6583844,-0.93220925,0.66337204,0.7848518,1,2.6343732
0.58262813,0.7277171,0.31303537,-0.3920826,-0.10923152,0.27775374,0.3983813,-0.19376798,-0.68286407,-0.5093745,0,15.0
0.32765687,0.64761513,0.17830053,-0.016430967,-0.45273286,-0.87670904,-0.4292245,-0.4716497,0.94186026,-0.89342034,1,0.023792448
-0.5298979,0.28644425,-0.68832,0.9967784,-0.35212,-0.86805916,-0.914936,0.9202236,0.29544362,0.1465169,1,1.0975806
0.3623415,0.7924107,0.4787205,0.18897344,0.60732,-0.7512136,0.43304002,0.3046552,0.6507309,-0.33640328,1,8.585655
0.9551546,-0.41559651,-0.68722695,0.7327054,-0.29870102,-0.9992131,0.67954195,0.80632955,0.64999527,-0.67212665,0,15.0
0.59517264,0.5292481,-0.36323008,-0.09133315,0.901254,-0.64864564,0.4549464,-0.6689894,0.24764155,0.5019376,0,15.0
0.6132761,-0.3824621,-0.13993244,0.14149845,-0.4313126,-0.7270576,0.45236596,0.08242453,-0.6495979,-0.24685076,1,10.531404
0.31821975,-0.8349612,0.10608129,0.5303159,0.73375124,0.08452015,-0.48737648,0.85394335,0.31686383,0.1590781,0,15.0
0.8348499,-0.8243388,-0.8011834,0.54691154,0.33157915,-0.27721488,0.28949636,-0.07828785,-0.9479316,-0.9796767,0,15.0
0.6607945,0.06237069,0.8907855,0.8777082,0.7906608,-0.049866427,0.11370601,0.73235124,-0.8345208,-0.90623957,1,0.28744546
-0.38196763,-0.50008774,0.22579958,0.1341427,0.7381695,0.8121006,0.4496533,-0.035473328,-0.067528844,-0.33053747,1,0.61152893
-0.867457,-0.6915349,-0.18155035,-0.91825944,0.91508687,0.47924492,0.5897727,-0.8823306,-0.3461652,-0.93020105,1,2.5684197
-0.59972733,-0.9137133,0.73552185,-0.87309724,0.8408882,-0.020004423,-0.88516897,0.9487677,-0.5353628,0.5059791,0,15.0
-0.05333508,-0.1903203,0.9737228,0.10714095,0.8926574,0.46988133,-0.8412036,0.52318263,0.2688682,-0.23539363,1,0.08851976
-0.6948052,-0.33504578,-0.54267836,0.9106089,0.3742035,0.9230806,-0.47103378,0.7398262,-0.3663731,0.83098567,1,0.026759014
0.5804663,-0.98026973,0.29620105,-0.11702313,-0.02064417,-0.63749355,0.72600037,-0.5058828,-0.9388227,0.14262237,0,15.0
-0.75436383,-0.67576814,-0.09901461,-0.90964204,-0.56313986,-0.5164124,-0.225209,-0.8455636,-0.62296355,0.617575,0,15.0
0.70269907,-0.61993676,0.71282315,0.88721895,-0.022934517,0.71509045,0.9549538,-0.31745252,-0.7732143,0.12255937,1,9.260704
0.1509218,-0.111393616,0.5343557,-0.02102166,-0.8255627,-0.16629127,-0.11953595,0.77365655,0.7186832,-0.923658,1,0.011859093
0.39186805,0.91731215,-0.23671104,0.3295078,-0.57896733,-0.020658903,-0.4115291,0.9321566,0.38757733,0.68166685,0,15.0
0.4286139,0.97603506,0.7457939,0.55356026,0.49472266,0.36797327,-0.07555783,-0.73403484,-0.16086677,0.83355457,0,15.0
0.657325,0.71690416,0.9630886,-0.36348918,0.63943255,0.18426248,-0.92547315,0.5566035,-0.48322177,0.6190323,1,4.123175
0.027875049,0.60900474,0.23666066,-0.07800732,0.68365836,0.73627776,-0.93031025,-0.4392665,0.8975207,0.5582167,1,1.2912806
-0.082040146,-0.75353146,0.2819894,0.47285628,0.10512692,0.12481501,0.8873174,-0.49930406,-0.52911013,0.795627,1,3.954353
0.97834134,-0.09803167,0.93231314,0.87255687,0.27222154,-0.7282528,0.28137353,0.035993572,0.16488522,-0.74920577,0,15.0
-0.14712127,-0.72210807,0.66191125,-0.81701493,-0.6548772,-0.42512056,0.5066481,-0.36116722,-0.8438469,0.02307314,1,1.2641195
0.0003929136,-0.9955007,-0.21416374,0.3675061,-0.26119038,-0.5664825,-0.51300615,-0.8961831,-0.3905046,0.5803203,1,9.140101
0.6362268,0.99743766,-0.030069735,0.8424408,0.8357117,0.4253713,-0.52418256,0.25784537,0.3265278,-0.9122791,1,1.2930392
-0.059450876,-0.05884934,0.7620978,-0.586426,-0.3629188,0.95040226,-0.76159763,-0.5288082,0.19412905,0.3581647,1,0.010150525
0.5153987,-0.6778714,0.34168342,-0.043099925,-0.028478874,0.2597624,0.15448642,-0.31407702,0.7416231,-0.95159847,1,2.7311158
0.94922835,-0.8079304,-0.5379127,0.68354344,-0.9902821,-0.063823506,0.51396656,0.5913495,0.50724113,-0.72975326,0,15.0
0.4726253,0.06251125,-0.6311079,-0.6529355,-0.7799676,-0.3889041,0.25486997,-0.25676504,-0.8541955,0.1508437,1,0.2845437
0.6023524,0.47810504,-0.73584676,0.32732296,-0.8809202,0.123694144,0.6387272,-0.80052936,-0.49387056,-0.20133749,0,15.0
-0.6763858,0.5187026,-0.89056784,0.033162024,-0.9210975,-0.9897822,0.032064367,-0.72340184,-0.384359,-0.75299585,1,13.64038
0.45133406,0.46093175,0.8422143,-0.9930433,-0.25530958,-0.3530359,-0.7898597,-0.8336761,0.35962638,-0.8344665,1,2.3077447
-0.5567831,0.4081079,-0.070401356,-0.9559485,0.8818974,-0.7885373,0.41235003,-0.9621839,0.85910165,-0.043337528,0,15.0
-0.983927,0.97589624,0.30907023,0.64396787,-0.7862269,-0.31144452,-0.59594804,0.30208582,-0.0026685388,0.041369103,0,15.0
0.058172695,-0.53187394,-0.4821342,0.35781336,-0.5379219,-0.7857303,0.08276412,-0.091820166,-0.40284687,0.7510309,1,0.2636259
0.35406357,-0.46238568,0.56101966,0.9150348,-0.9297689,-0.5224252,0.091584116,-0.94543016,0.6575546,0.21236967,1,1.830077
-0.3978637,-0.085614234,-0.65589064,0.52707916,0.93558115,-0.88517696,-0.4457686,0.12950575,0.75133294,-0.9489456,1,0.22514936
-0.21021278,-0.20312661,-0.86073107,-0.02805225,0.6480059,-0.7223342,0.4194689,0.8057832,-0.29800498,-0.65463877,1,0.025527094
-0.4611038,-0.7863285,0.4933614,0.87812924,0.23853229,0.3019623,-0.48745,0.18152434,-0.8037454,-0.38367862,1,2.3890138
-0.14682782,0.6781243,0.6268804,-0.8351352,-0.013682269,0.8373753,-0.7828473,0.8945543,-0.20483191,-0.48883134,1,8.449795
0.018552888,0.6984288,-0.604136,0.96059185,0.51235044,0.45215502,0.22532775,0.69108707,0.009678584,0.6797141,0,15.0
0.059312783,0.5434644,0.20381664,0.99850315,0.018266475,0.69602853,0.8452976,0.78556603,-0.30944994,-0.7713589,1,0.078515865
0.0029965986,0.6169747,0.59645516,-0.31644326,0.27762437,0.19531561,-0.85719216,0.38211665,0.25104252,-0.8906677,1,0.5599724
-0.22840881,-0.13195623,0.53055984,0.03839542,0.5418034,0.64738965,0.88840795,0.7019449,0.31642103,-0.20570567,1,0.14380398
0.76094395,-0.72477573,-0.18342604,0.20313638,0.31962386,0.95965624,0.58237284,-0.83888406,0.03250428,0.7308334,0,15.0
0.0868687,-0.61310476,-0.3050291,0.15453872,0.13003989,-0.042415958,-0.029417114,0.8669141,-0.98990303,0.64660376,1,1.712169
0.30083528,-0.8967413,0.36553493,-0.42234388,-0.5523811,-0.52830166,0.9905958,0.09691117,0.9969952,-0.82758325,0,15.0
0.24570994,-0.4954186,0.45250693,0.21711001,-0.16759643,-0.9392079,-0.9998421,-0.3588528,0.89149684,-0.7894398,1,1.7476918
-0.07036192,0.43910944,0.85551536,0.19271141,0.46778384,-0.15029776,-0.5386009,-0.9789653,-0.55754346,0.46007347,1,0.83174664
0.5302291,0.44932008,-0.043073006,0.49149585,0.16206434,-0.96115965,0.5827783,-0.81455696,0.9026148,0.79327494,1,0.09361613
-0.30243433,-0.150263,0.62288225,0.118626304,0.59416044,-0.538665,-0.8309726,0.9733984,0.1739273,0.76048875,1,0.048699766
-0.9461965,-0.24290065,-0.4300481,0.3259821,-0.7218171,0.08861843,-0.9777994,-0.035292268,0.2403851,-0.92197025,0,15.0
-0.25331149,0.47858453,-0.72186613,0.6404166,0.2876986,-0.80587876,0.68804663,0.76397294,-0.89456123,-0.94056416,1,0.53408504
0.06274097,0.10357458,0.08396517,0.9335932,-0.7168087,0.4599319,-0.29507118,-0.9377497,-0.6954484,0.44303125,1,0.0058310283
0.8506183,0.044498764,-0.6940296,-0.96281254,-0.11635974,0.48071173,0.051166523,-0.757233,0.5349446,-0.18256985,1,5.058543
0.55830586,0.71470344,0.9850564,0.12129968,-0.27260616,0.84172,-0.3274841,0.6141424,0.34345472,0.3032283,0,15.0
-0.67090833,-0.4314905,0.45740068,-0.6231276,0.22319055,0.6829624,0.7220314,0.995205,0.4189412,-0.5295516,1,13.428709
-0.5190556,0.65541893,0.62568974,-0.045333352,0.82343346,0.70749,0.107665,0.32452545,-0.9772666,0.16174476,1,10.339273
-0.3916205,-0.7235244,0.529984,0.9297989,-0.11724544,0.64372,0.84616786,-0.4408739,-0.92909265,-0.08149334,1,4.9140925
0.63269097,0.078881934,-0.61246914,0.6481024,-0.43259475,0.92252505,0.09456035,-0.94297785,0.24174736,0.72707164,1,3.3183699
0.4213512,0.9036991,0.9282689,0.27781215,0.32118025,-0.508101,-0.74244756,0.46331945,-0.07863889,-0.8685597,0,15.0
0.22544694,0.74296767,0.4054407,0.7608361,0.51283896,0.008711088,0.6208633,-0.9359179,0.5916223,0.63932914,1,11.740089
-0.007906456,-0.40807384,-0.40010935,-0.14068885,-0.029859625,0.38245657,-0.99119735,-0.35203916,-0.34680477,0.37253305,1,0.22093783
-0.9140336,0.16081166,-0.73954135,-0.4728222,0.42286342,-0.8534043,-0.29614455,-0.65420717,0.5273081,-0.49493805,0,15.0
-0.85312265,0.73566747,0.17145729,-0.21252726,0.4399684,-0.55647963,0.54406387,-0.18523854,-0.850994,0.8712392,0,15.0
-0.12615974,-0.9790425,0.8712479,-0.361077,-0.6139444,0.32255852,-0.49766824,-0.7467762,0.5814761,-0.6915267,0,15.0
0.013000772,0.5731789,-0.5352553,0.5130319,0.7215623,-0.09516654,0.22721928,0.5079714,-0.22980736,0.52421993,1,2.3562312
-0.49767613,0.9725194,0.85416836,0.55210614,0.17949843,-0.37547192,0.38045314,-0.43039733,-0.12708104,0.6383948,1,4.652451
-0.93213946,-0.32519335,-0.12799999,-0.43836424,0.89474434,-0.22885767,0.6267111,0.88473725,-0.8701952,-0.76260275,1,6.1064835
0.8858387,-0.6045447,-0.1509539,-0.35850427,0.8051538,0.5856582,-0.19842051,0.4359279,0.6022956,0.42229876,0,15.0
0.32284966,-0.09463652,0.173152,0.27857357,-0.3150261,0.6320261,0.65728045,-0.953755,0.5067695,0.14015667,1,0.3996416
-0.17573473,0.43956757,-0.6794959,-0.63521975,0.8607549,0.32859012,-0.8168866,-0.30405647,-0.88195294,0.8891307,1,1.0782143
-0.51601493,0.9232416,0.62218225,0.018186405,-0.9210467,-0.8842857,-0.7961118,0.057079203,0.42616525,0.9822551,0,15.0
-0.53004646,0.5422957,-0.052896716,-0.1685549,-0.498612,0.67836773,0.0384686,-0.77212095,-0.0077327364,-0.022746649,1,9.77762
0.7380957,-0.97303617,0.06577957,0.7792198,0.05275142,-0.7679992,-0.2762239,-0.3595709,-0.20989163,-0.85466635,1,12.665784
0.87461567,0.569708,0.82786614,0.6250744,0.47465584,-0.78024864,0.14517298,-0.991088,0.74595535,-0.19164489,0,15.0
0.5015599,-0.9781812,0.84522194,-0.025778744,-0.5002136,-0.11961581,-0.31873983,0.878382,-0.39702463,-0.90911305,0,15.0
-0.016755413,0.9826582,-0.049489412,0.27552226,0.34883052,0.55536276,-0.3456785,0.7838054,-0.9226689,-0.8273123,0,15.0
0.19591282,-0.94506526,0.17817855,0.45692825,0.6288366,0.76735175,0.73298407,0.8961263,-0.7495204,0.4351052,0,15.0
0.61123025,-0.025163148,-0.48994836,-0.29528785,-0.23892225,-0.8379457,0.10116042,0.73586845,0.19869955,-0.5913404,1,2.6162064
-0.88368773,0.29593486,0.19907035,-0.8154749,0.7743734,0.08522924,-0.57045996,-0.27840373,-0.968607,-0.33208063,0,15.0
0.23725305,-0.7033241,0.30183092,-0.96233296,-0.683471,-0.5363616,0.92114866,-0.8420672,-0.7088651,0.525974,1,5.096696
-0.9012147,-0.92430055,0.57849616,0.08637234,-0.65359205,-0.5133619,-0.31048748,0.51904255,-0.6920715,0.65532464,0,15.0
-0.22841436,0.49731994,0.2583892,-0.5671255,0.97453177,-0.5611378,0.8097572,0.25959602,0.5028988,0.1304387,1,0.1289962
0.25141197,-0.84832877,0.1663326,-0.6365718,0.27027458,0.88788307,-0.20621534,-0.62340933,-0.035865135,0.32429153,1,0.7619724
0.30903184,-0.39740846,0.0346914,0.8956222,0.18442583,-0.18179633,-0.55792665,-0.56872755,-0.70967156,0.28442335,1,0.20849879
-0.19147854,0.12452232,0.15552476,-0.042257935,0.16818605,-0.38117728,-0.88526803,0.6774027,-0.9724781,0.72942126,1,0.094325215
-0.91883254,0.30841914,0.880499,-0.4670896,0.16115163,0.578644,0.26571435,-0.9958172,-0.19267856,-0.87562984,0,15.0
-0.32832673,0.42879346,0.272814,0.476538,-0.4107413,0.7477046,-0.14769068,0.43410358,-0.7694018,0.3520562,1,1.7137891
0.7698691,0.97539765,0.76914954,0.9892889,-0.108951434,-0.054763425,0.46623805,0.955949,-0.6192302,0.333606,1,11.86119
0.77555484,-0.5950123,0.702391,-0.11999709,0.91275024,-0.9814842,-0.14068808,-0.70260733,0.53638154,0.7837063,0,15.0
-0.95700306,-0.6515972,-0.45551547,-0.05525709,0.4587554,-0.32487416,-0.7754157,0.074094445,0.41586858,-0.32454798,0,15.0
0.41590834,-0.6236325,-0.91303945,0.29245144,0.7163627,-0.78346956,0.5090493,0.22620906,0.9792147,0.79629976,1,8.58341
0.774014,0.59255993,0.06183038,0.6152499,0.33219528,0.45171064,0.9051007,0.39710146,-0.931527,0.7190119,1,2.8165798
0.3612588,0.13682339,0.42240536,-0.004231488,-0.44351923,-0.9456102,-0.983162,-0.31481242,-0.41631648,0.10315786,1,0.24207665
-0.3145517,0.6029679,-0.30990255,-0.99761575,0.0075410353,-0.81960106,0.3118283,0.89812315,0.69821495,-0.8664365,1,9.937604
-0.5500202,0.36449128,-0.63135296,-0.63895726,0.41128936,-0.7900008,-0.9282658,0.55265754,-0.006436962,-0.82565814,1,2.2435622
0.7540332,0.98883003,0.1384338,-0.87811667,-0.048761595,-0.9269076,-0.13380004,-0.44701073,0.5749726,-0.21729402,0,15.0
-0.27183354,-0.5891639,-0.5406813,0.173818,-0.011277357,-0.66565067,0.66295934,-0.60112315,0.5541961,0.033331145,1,1.3455453
-0.59552383,0.80927914,-0.08538627,0.22255065,-0.8178614,-0.833101,0.110097766,-0.98516786,-0.5127571,-0.6515478,0,15.0
0.88539094,0.45706287,-0.13579895,-0.17982009,0.87315625,-0.057732288,-0.07613134,0.16144507,-0.689874,0.29915193,1,14.074011
-0.1779491,0.82327425,0.8253152,-0.36534938,-0.04586422,-0.79900295,0.20554486,-0.59971315,-0.5303154,-0.0875187,1,4.3835692
-0.06760633,-0.5437117,-0.7537836,0.17388554,-0.3749992,-0.9566514,-0.79356974,0.6346244,-0.9418375,0.50132847,1,0.73917484
-0.39126855,-0.18986437,0.04179858,0.37440345,-0.3809096,0.25502458,0.619811,-0.1818007,0.94466466,0.29454178,1,0.005535659
0.5769387,-0.98777384,-0.56618375,0.1515469,0.9068007,-0.87911016,0.9341948,-0.03560887,-0.4212644,-0.09324029,1,11.729781
0.4055384,-0.57928413,-0.7266898,-0.46361414,0.63339716,0.7747525,-0.78734994,-0.16924328,0.39229956,-0.1200935,1,2.4822733
0.8581253,0.78963965,0.30695593,0.9119078,-0.53554636,0.5530593,0.40971157,-0.027161662,-0.2964428,-0.6881085,1,8.566542
0.26462454,0.38157257,-0.69126207,-0.71607596,0.40921968,0.52029777,0.2956336,-0.63674974,-0.7677711,0.018710049,1,0.188794
-0.08537979,0.90189874,-0.15431091,-0.029283056,-0.7752889,0.919728,-0.41822413,0.18006031,0.7377821,-0.7820145,0,15.0
0.65473187,-0.32234773,0.24758989,0.96597767,0.25958976,0.83432865,-0.48235214,-0.7332567,-0.09712381,0.1258968,1,9.00191
-0.96029884,0.98284096,-0.28716853,-0.9042659,-0.65215373,0.7873717,-0.21418044,0.4617347,-0.67831236,0.22689077,0,15.0
0.526779,0.41344935,0.63360465,-0.5530072,-0.66638637,0.76003957,-0.27929652,0.08576768,0.6352278,-0.67164266,1,1.9088644
-0.110595606,-0.24133994,-0.68256074,0.483821,0.99030524,-0.9361287,-0.9347247,-0.6040257,0.52756697,0.9954377,1,0.08388386
0.15709102,-0.56241053,0.6991032,-0.108256474,-0.8286559,0.47739953,-0.83480144,-0.80931467,0.8590511,0.6298529,1,6.329039
0.96728885,-0.59441406,0.4301077,-0.11812031,0.52728724,-0.4209623,-0.24815683,0.50306547,0.35910317,-0.7061397,0,15.0
-0.9573436,-0.5866571,-0.049164396,0.80292964,-0.9634428,-0.85823035,0.055612255,-0.9745577,0.99712723,-0.020759746,0,15.0
0.64741975,0.93392915,-0.51719344,-0.55977917,0.9399388,-0.31898847,-0.5860502,-0.65517867,-0.3855691,-0.14737163,0,15.0
-0.7696105,-0.24948567,0.56503785,-0.22808532,-0.397998,0.43054506,0.8048697,0.5899481,0.25730184,-0.67227834,0,15.0
0.4978974,0.1847713,-0.4328194,-0.03783486,0.55362105,-0.54638886,-0.84927166,0.34629002,-0.17736463,-0.13450195,1,0.37510696
0.77499175,-0.8923112,-0.4587114,-0.65944254,-0.79454225,0.20037863,-0.40257537,0.23861417,0.87730306,0.48543707,0,15.0
0.8074456,-0.9058292,0.7046482,-0.7983104,-0.6889152,0.4742674,-0.8333864,0.030223975,-0.7850392,-0.02774814,0,15.0
-0.37666976,-0.48462868,0.4910565,0.4352435,0.56829727,-0.0006747342,0.8492875,0.7350462,0.41717526,0.34420943,1,0.64698035
-0.12530957,-0.45635244,-0.085272014,0.7463462,0.30928668,-0.31480384,0.18064615,0.18368457,-0.9899889,-0.47076467,1,0.23737457
0.64543164,-0.121644594,-0.8867574,-0.0059963227,0.2511861,-0.07871334,-0.1572114,0.14485641,0.14418097,0.23354761,1,4.864535
0.3313645,0.46894065,-0.31346506,-0.11974014,0.050520074,-0.50124633,-0.38763297,-0.9431959,0.06923922,0.9545891,1,2.2964468
-0.712408,0.44717586,-0.53869635,0.89256644,-0.630381,-0.065364674,-0.27563992,0.7903235,-0.9532477,-0.30652845,0,15.0
0.95865124,-0.94720745,0.7281354,0.550043,0.97228825,0.12873977,0.742874,-0.94755757,-0.20480357,-0.493662,0,15.0
-0.70531285,-0.9885396,-0.8614745,-0.8667022,0.505284,0.66760767,-0.4709813,0.4472937,-0.5711456,0.25481045,0,15.0
0.54280126,0.54369736,0.5035744,0.33784875,0.09438784,0.29919255,0.4269094,-0.36519948,0.3414107,0.39663336,0,15.0
-0.38862517,0.648032,-0.86212367,-0.83112955,-0.3315873,0.9104951,-0.24012394,-0.6580986,0.034758464,0.6509608,0,15.0
-0.1995014,-0.2081653,-0.3537826,0.8125961,-0.44299674,0.7209462,0.4702751,0.13478276,0.39569873,-0.7734733,1,0.16514592
-0.010941363,0.39546898,-0.36135578,-0.7327959,-0.77124715,-0.7322948,0.11661221,-0.9130197,-0.6560699,0.31640998,1,0.3855064
-0.59523445,-0.025954334,0.7301622,-0.9342931,0.86644506,-0.46507865,-0.75110346,-0.31860393,0.53117037,-0.818894,1,1.6671712
